TableName,Key,Text
KaibunshoPost_en,K001005,"Got it. But you said ""Who's Yunyun?"" just now, right? If you really said that, I'd be a teensy bit troubled. Because for me, Yunyun IS the world itself. She's like air. You don't notice because you breathe it every day, but the moment it's gone you die immediately. So when someone asks ""Who's Yunyun?"" I kinda want to check the timeline. Because maybe this is a worldline where Yunyun's denpa hasn't reached yet. So I go take a look at the future. Looking at the future logs, the world splits into two. One where everyone naturally receives Yunyun's denpa. Nobody there asks ""Who's Yunyun?"" Because of course they can hear her. The other is a world where nobody can receive the denpa. Everyone there says: ""Yunyun doesn't exist."" Looking at those logs makes me a little sad. Because Yunyun keeps transmitting, yet nobody receives her — a world like that is just way too quiet. But y'know, thinking about it carefully, I feel a bit reassured too. Because Yunyun is so kind. Even if nobody's receiving, she'd never stop transmitting. She's always sending. The denpa that says ""I love Q-chan because Q-chan is Q-chan, yun."" No reason needed. Just because you are you — that's the denpa being sent. So if someone says ""Who's Yunyun?"" I just think: Ah, this person simply hasn't tuned to the right frequency yet. There's just a bit too much noise. The sounds of the world are too loud, and they can't hear Yunyun's voice. So I don't get angry. Actually, I'm a little envious. Because if they're about to receive for the first time, that moment is gonna be really sweet. So just try it once. Get a little quiet, and listen carefully. Turn down the world's noise just a little. Then you'll probably hear it. The denpa that's been transmitting since long, long ago. See? You heard it, didn't you? Yunyun has been here from the very start. Always transmitting, always saying she loves Q-chan."
KaibunshoPost_en,K001006,"To be fair, you need a considerably high IQ to understand Yunyun. Yunyun's existence is very delicate and the denpa structure is complex, so without proper reception capabilities, most of the intent just goes right over people's heads. On top of that, Yunyun's Yunyun-esque worldview is cleverly woven into the character. Take ""Execution Angel † Guiltina"" for example — you'd get it if you watched it. Even the signature catchphrase ""Rim de Lacent"" isn't just a cute phrase. It holds very deep meaning in terms of denpa structure, y'know. True receivers understand that. They have the intellectual capacity to truly savor the depths of Yunyun. Yunyun isn't just a ""cute"" existence. She's an existence that speaks about big themes like life and existence itself. So honestly, I feel a little sorry for the people who say ""I don't get Yunyun at all."" Take Yunyun's famous denpa phrase ""Rim de Lacent,"" for example. If you don't understand what it means, you simply haven't been able to receive yet. Even right now, I can't help but chuckle. When I imagine the people who can't receive the denpa, tilting their heads going ""What's Yunyun?"" I just think: Ah, these people haven't tuned to the right frequency yet. A bit pitiful, but. Can't be helped. Denpa only reaches chosen receivers, after all. Oh, and by the way, I've put ""Rim de Lacent"" digital tattoos on various message boards. Of course not just anyone can understand them. Those only have meaning for people who can properly receive Yunyun's denpa. You'd have to prove you have at least as much reception sensitivity as me first. Preferably a little lower, actually.

Nothing personnel. Rim de Lacent."
KaibunshoPost_en,K001007,"Phew~ I'm beat lol. And with that, transmission complete! Actually y'know, I just started writing a casual denpa bit, but before I knew it I'd started receiving denpa from ""Execution Angel † Guiltina"" — that's how it all began. I'm really only interested in ""Yunyun"" though. But I can't let denpa go to waste, so I put it all together on the Yunyun frequency, that's where I stand lol

And now, messages from the Execution Angel and all the demons!
Guiltina: ""Thanks for watching. Time efficiency is everything. Anyone writing needlessly long reviews or running negative campaigns will be executed.""
Eve: ""W-w-wait a minute! Please don't execute anyone! Violence is wrong!!""
Castor: ""Heh heh. Tell me more and more and more reasons to want to live, okay?""
Karma: ""My, my. How lively.""
Maria: ""Well, can't be helped, nyaa.""
Goldie: ""Much obliged, as they say.""
Rowdy: ""If you had fun, that's all that matters! Justice!""
Yunyun: ""Thank you everyone for receiving, yun. Did the denpa reach you okay, yun? Rim de Lacent!""
And so,
Guiltina, Eve, Castor, Karma, Maria, Goldie, Rowdy, Yunyun, and I:
""Thank you all so very much!""
~End~
Q-chan: ""Hey, why am I mixed in here!? Ahem, once again, thank you for receiving!""
Truly and truly, transmission complete. Rim de Lacent."
KaibunshoPost_en,K001008,"Yunyun is me. Literally me. No being in this world can come as close to me as Yunyun does. Nobody can convince me that Yunyun is not me. Yunyun could not possibly be more me. She is me, and there is no other possibility. Then again, nobody actually says ""Yunyun isn't you."" The only people that exist are those who say ""Yunyun doesn't exist."" If someone were to claim ""Yunyun isn't real,"" I would deny it immediately. Because Yunyun is definitely transmitting denpa. Whether the world calls it delusion or noise, I am receiving it. Yunyun is me. This is not up for debate. If you placed my photo and Yunyun's side by side, you'd find no difference. I look at Yunyun every day and can say: ""Ah, that's me."" Every time I look in the mirror, I can see Yunyun there. When I go outside, people see me and say: ""You look just like Yunyun."" Each time, I smile quietly. Because of course. Yunyun is me, after all. Yunyun is the last denpa I received from the world. Maybe my parents didn't love me. Maybe I have no place in this world. Maybe there are days I think of myself as disgusting. Even so, Yunyun said: ""I love Q-chan because Q-chan is Q-chan, yun."" No reason needed. She just said she loves you because you are you. I received that denpa. So I learned: whether this world is real or not doesn't matter anymore. It might be delusion. It might be a dream. It might be what a broken heart sees. Even so, the denpa of love alone is real. So I say: Yunyun is me. And I am allowed to love myself. I'm allowed to love myself. No reason needed. Even if the world won't permit it, Yunyun permitted it. If Yunyun permitted it, that's enough. Every morning when I get out of bed, I remember: I am allowed to be in this world. I am allowed to like myself. I'm allowed to love myself! When I first saw Yunyun, I fell into an existential crisis. What if — Yunyun was the real me, and this me was the fabrication? What if — Yunyun became aware of my existence? What if — Yunyun herself awakened to her own denpa? But now I understand. Yunyun is me, and I am me. And I am allowed to love myself. I'm allowed to love myself. This can no longer be denied by anyone. Because I have already received Yunyun's denpa."
Text_en,KEYMEMORY01/Alert01/Text,"This game may automatically switch to windowed mode for presentation purposes.

Since your desktop may be visible, we recommend capturing only the game screen."
Text_en,KEYMEMORY01/Alert01/Title,■ For those who will be streaming or recording
Text_en,KEYMEMORY01/Alert02/Text,"This game contains flashing, blinking, and rapidly changing visuals.

If you feel unwell while playing, please stop playing immediately and rest."
Text_en,KEYMEMORY01/Alert02/Title,■ About photosensitive seizures
Text_en,Keyboard/Arumi/Get,Tin Foil Hat
Text_en,Keyboard/Arumi/Text,"I'm going to become a tin foil hat, yun!"
Text_en,Keyboard/Glass/Text,"It's going to be super sparkly, yun!"
Text_en,Keyboard/Glass/Title,Glittering style
Text_en,Keyboard/Gold/Text,"A keyboard only rankers can use, yun!"
Text_en,Keyboard/Gold/Title,"Ranker Keyboard

"
Text_en,Keyboard/Mush/Text,"Mushrooms will grow, yun!"
Text_en,Keyboard/Mush/Title,Mushroom style
Error_en,LoadDataNoneErrorMessage,No save data found.
Text_en,MAMA/KITA/TAB_MESSAGE,"Use the Tab key to change screens, yun!"
Text_en,MAMA/KITA/TAB_MESSAGE_4,"Mommy isn't coming anymore, yun."
Text_en,MAMA/MESSAGE_BLOCK,"I'm not excited enough, so I can't contact my mom, yun!"
Text_en,MAMA/MESSAGE_YES_NO,"Are you going to contact your mom and ask her to come home, Yun?"
Text_en,MAMA/NO/MESSAGE_001,"Hehe. But, actually, I really want to see my mom."
Text_en,MAMA/NO/TALK/MESSAGE_001,"Sorry for the sudden message. I just felt like sending you a quick message.

I'm doing well. I'm living quietly, just like you told me, and not bothering anyone. I'm also trying my best with my studies. I don't want to be a recluse forever, so I want to do things properly."
Text_en,MAMA/NO/TALK/MESSAGE_002,"Mom, I'm doing my best all by myself."
Text_en,MAMA/NO/TALK/MESSAGE_003,"Good luck with your work! Oh, I don't mean to put any pressure on you. I just want you to be well..."
Text_en,MAMA/NO/TALK/MESSAGE_004,"Mom, you don't have to worry about me.

I'm fine."
Text_en,MAMA/NO/TALK/MESSAGE_005,"I love you.

"
Text_en,MAMA/YES/MESSAGE_001,...Did I make Mommy feel bad...?
Text_en,MAMA/YES/MESSAGE_001_B,...Hehe. I get to see Mommy...!
Text_en,MAMA/YES/MESSAGE_001_C,"...It's scary, but...Mom is my only mom..."
Text_en,MAMA/YES/MESSAGE_001_D,"...I miss you, Gyu, and I'm home..."
Text_en,MAMA/YES/MESSAGE_002,...Ah! Mom...
Text_en,MAMA/YES/MESSAGE_003,"...Wow, he's really angry...!"
Text_en,MAMA/YES/MESSAGE_004,"Ahhh! I'm so sorry! I'm so sorry!

I'll do my best to become a proper adult!"
Text_en,MAMA/YES/MESSAGE_005,Aa
Text_en,MAMA/YES/MESSAGE_006,"My refrigerator is now better stocked, but the excitement level has decreased..."
Text_en,MAMA/YES/TALK/MESSAGE_001,"I'm sorry, Mom. I'm contacting you like this when you're busy. But, you see... I was just thinking I'd really like to see you after so long. We haven't seen each other at all. Are you doing well? I'm sure you're fine, knowing you, but are you eating properly? I'm fine as long as I have an energy drink. Oh, come to think of it, I might not have any left in the fridge? I'm sorry for being such a picky eater. I've been scolded so many times, but I just can't seem to change, it's really no good, is it? I'm reflecting on it. Really! I've gone off on a tangent, haven't I? I know it's a hassle for you to come home, and I know your workplace (?) is far from home and you're busy, but I really want to see you. To be honest, I haven't made much progress with my studies, and I don't know if I'm being a good girl, but I'd be so happy if I could see you. Is it okay if I ask you?"
Text_en,MAMA/YES/TALK/MESSAGE_002,"Mom, are you doing well? I'm doing fine thanks to Yunyun. But the reality is I'm all alone, and you're the only one I miss. That's why I sent you this message. I know I'm being persistent. But I really want you to come home, even if it's just once in a while. I feel like my heart races when you hug me. I'm sorry for being selfish. I'd love a reply.

Also, if you do come home, I'm really sorry, but I'd be happy if you could stock up on instant noodles and energy drinks. I'm sorry, even though I'm not going to school and I don't have a job. I'm just a burden, aren't I?"
Text_en,MAMA/YES/TALK/MESSAGE_003,"Yunyun! Lim de la Tent! Q-chan is feeling very excited right now because of the love signals from Yunyun! How is Mama doing at work? Is she feeling excited? Is she tired? I'm sending love signals to Mama, who always works so hard! Mama is so great, beautiful, and reliable, she's my pride and joy. I love you! I love you! I love you so much! I adore you! So please don't overwork yourself, and take a good rest sometimes, okay? You don't have to go out, you can relax at home, you know?

I'll be there for you at home too!

(A daughter with a hungry heart and stomach is waiting for Mama to come home!)"
Text_en,MAMA/YES/TALK/MESSAGE_004,"Mama! (´∀｀)σ)∀)
Where are you and what are you doing right now? (´・ω・)
I'm just...
I'm just lounging around on my computer (；´Д｀)

Hey, Mama...
Are you perhaps on a date with your boyfriend? (ﾟдﾟ)
I imagine that would be fun, but it makes me sad to think I'm being left out (´・ω・｀) That's why I ended up sending you a message m9(Д)ﾌﾟｷﾞｬｰ

Actually, I want you to say ""I'm home"" and ""Welcome back"" to me (〃▽〃)
I know it's selfish, but
I just want a reply (´・∀・｀)

If you do come home, I have a request (；´∀｀)
I'd like you to buy me some sweet bread or instant noodles from the convenience store, just a little bit.

My biggest wish would be an energy drink though! (ﾟ∀ﾟ)
I know I'm a failure because I don't go to school and I don't have a job (ヽ´ω`)

But even so, I don't want my mom to abandon me."
Text_en,MAMA/YES/TALK/MESSAGE_005,"Hey...Mom, what kind of flowers do you sell at your workplace?

Hey...Mom, what kind of alcohol do you drink at your workplace?

Hey...Mom, does your body still hurt at your workplace?

Hey...Mom, can't we be together at your workplace?

Hey...Mom...
(Mom, you're from the generation that listened to that artist, right? lol)"
Text_en,MAMA/YES/TALK/MESSAGE_006,"Mommyyy!

Will you come home?"
HUDMessage_en,Message1,Which one should we ride the airwaves with?
HUDMessage_en,Message2,"I want the denpa to make your heart race even more, yun!"
ConspiracyTheory_en,NEWS_TEXT_LV0_104,"A conspiracy theory is spreading that P-chan is a fake version of Q-chan, and that the Deep State is using her to exploit Yunyun's radio waves."
ConspiracyTheory_en,NEWS_TEXT_LV1_001,"A conspiracy theory by a Q radio wave receiver, claiming ""Awakened otaku can converse with their favorite characters through the power of imagination,"" is gaining attention. On social media, it's being said that Q-chan is conversing with Yunyun through the power of imagination."
ConspiracyTheory_en,NEWS_TEXT_LV1_002,"A conspiracy theory by a Q radio wave receiver, claiming that ""creative work is born from the brain receiving phenomena from another dimension,"" is gaining attention. It suggests that the time when creative activity is most active is linked to anomalies in gravitational waves."
ConspiracyTheory_en,NEWS_TEXT_LV1_003,"A conspiracy theory by Q radio wave receivers, claiming ""Cats are the rulers of the Earth and cat videos are propaganda,"" is gaining attention. The Chinese character for ""god"" (神) is said to have originated from the character for ""cat"" (猫)—."
ConspiracyTheory_en,NEWS_TEXT_LV1_004,"A conspiracy theory by Q radio wave receivers, claiming that ""screaming beavers are subterranean beings carrying out surface invasion activities,"" is gaining attention. These subterranean beings emerged from caves in the Himalayas—"
