TableName,Key,Text
ConspiracyTheory_en,NEWS_TEXT_LV1_022,"A conspiracy theory by a Q radio wave receiver, claiming that ""reporting, contacting, and consulting are mantras for enslavement, and each time you chant them, your ego collapses,"" is gaining attention. On social media, some people have commented, ""I can relate to that."""
ConspiracyTheory_en,NEWS_TEXT_LV1_023,"A conspiracy theory by a Q radio wave receiver, ""This world is a hikikomori (social recluse)
Girl's dreams and fantasies become reality,"" is gaining attention.
According to this, everything on social media and in fiction is hers—"
ConspiracyTheory_en,NEWS_TEXT_LV1_024,"A conspiracy theory by QAnon recipients, claiming that ""buzz culture is a device for ignoring the masses and brainwashing them with algorithms,"" is gaining attention. Many SNS users have responded that they can relate to this."
ConspiracyTheory_en,NEWS_TEXT_LV1_025,"A conspiracy theory by QAnon receivers claiming that ""GAFA (Google, Apple, Facebook, Amazon) is spreading viruses through video ads"" is gaining attention. Anti-GAFA individuals and groups are beginning to support this conspiracy theory."
ConspiracyTheory_en,NEWS_TEXT_LV1_026,"A conspiracy theory by a Q radio wave receiver, claiming that ""parallel worlds are managed using a save slot system with 60 data points,"" is gaining attention.

Some suggest that at the very least, the date and progress should be displayed."
ConspiracyTheory_en,NEWS_TEXT_LV1_027,"A conspiracy theory by Q radio wave receivers, claiming ""this universe's functions are unlocked by the total number of intelligent life forms,"" ​​is gaining attention.

Let's consider the interpretation of ""Be fruitful and multiply and fill the earth."""
ConspiracyTheory_en,NEWS_TEXT_LV1_028,"A conspiracy theory by Q radio wave receivers, claiming ""the WHO is selecting vampires through vaccination,"" is gaining attention. The needles used for vaccination are made of silver, and the nurses are also demon-slaying—"
ConspiracyTheory_en,NEWS_TEXT_LV1_029,"A conspiracy theory by a Q radio wave receiver, claiming that ""first love is controlled by parents through picture books read aloud,"" is gaining attention. It suggests that childhood feelings of ""liking"" someone are excessively influenced by parents."
ConspiracyTheory_en,NEWS_TEXT_LV1_030,"A conspiracy theory by Q radio wave receivers claiming that ""moe songs have immune-boosting effects and therefore extend lifespan"" is gaining attention.
On social media, personal theories and anecdotes supporting this conspiracy theory are appearing."
ConspiracyTheory_en,NEWS_TEXT_LV1_031,"A conspiracy theory by a Q radio wave receiver, ""Hardcore gamers are reincarnated beings who have cleared the Sai no Kawara (riverbed of souls),"" is gaining attention.

Potential gamers who seem capable of clearing the Sai no Kawara—"
ConspiracyTheory_en,NEWS_TEXT_LV1_032,"A conspiracy theory by Q radio viewers claiming that ""late-night anime is a simplified form of Sabbath and the sponsoring companies are devil worshippers"" is gaining attention.

The fact that it's broadcast late at night and contains morally questionable content is the reasoning behind it."
ConspiracyTheory_en,NEWS_TEXT_LV1_033,"A conspiracy theory by Q radio wave receivers, claiming ""Earthlings were exiled to an island, and marriage is a form of punishment for aliens,"" is gaining attention.
On social media, many people with a history of divorce are supporting this theory."
ConspiracyTheory_en,NEWS_TEXT_LV1_034,"A conspiracy theory by a Q radio wave receiver, claiming ""all parents are philosophical zombies and their souls are all reflected in their children,"" is causing a stir. Comments include, ""What are they talking about? It makes no sense,"" and ""The soul and philosophical zombies are..."""
ConspiracyTheory_en,NEWS_TEXT_LV1_035,"A conspiracy theory by QAnon radio wave receivers, claiming ""the sun is a human invention and uses light to enslave ordinary people,"" is gaining attention. The fact that celebrities wear sunglasses suggests they know the truth..."
ConspiracyTheory_en,NEWS_TEXT_LV1_036,"A conspiracy theory by a Q radio wave receiver, claiming that ""school ghost stories are the vengeful spirits of outcast students relentlessly targeting popular kids,"" is gaining attention.

Many of these ghost stories are set in places where bullying occurred."
ConspiracyTheory_en,NEWS_TEXT_LV1_037,"A conspiracy theory by QAnon receivers, claiming that ""SNS is a ritual for summoning evil gods and intentionally amplifies negative emotions,"" is gaining attention. Posts that evoke negative emotions are said to spread up to 100 times more easily."
ConspiracyTheory_en,NEWS_TEXT_LV1_038,"A conspiracy theory by Q radio wave recipients that ""most cancelled manga series continue secretly with funding from patrons"" is a hot topic. Fans are crying out for it to be true."
ConspiracyTheory_en,NEWS_TEXT_LV1_039,"A conspiracy theory by Q radio wave receivers, claiming ""the gaming industry is controlled by a secret society, and AND YOU is the name of that society,"" is gaining attention.

The secret society behind the final credits—"
ConspiracyTheory_en,NEWS_TEXT_LV1_041,"A conspiracy theory by Q radio listeners that ""Super Chat originated as a system for gaining a voice in meetings of a 300-person committee"" is a hot topic. The act of gaining a voice through monetary means is considered bourgeois."
ConspiracyTheory_en,NEWS_TEXT_LV1_042,"A conspiracy theory by QAnon receivers, claiming that ""cat hair is a bio-petech that controls the owner's brainwaves,"" is gaining attention. Cat owners on social media are admitting to being controlled."
ConspiracyTheory_en,NEWS_TEXT_LV1_043,"A conspiracy theory by QAnon radio wave receivers, claiming ""global warming is a lie and we're just forgetting past heatwaves,"" is gaining attention. Comments include, ""I certainly can't immediately say what the temperature was last summer,"" etc."
ConspiracyTheory_en,NEWS_TEXT_LV1_044,"A conspiracy theory by Q radio wave receivers, claiming ""the loss of motivation is caused by a global reboot, proving the 'Five Minutes Ago Hypothesis',"" is gaining attention. It's as if they're saying, ""We weren't to blame."""
ConspiracyTheory_en,NEWS_TEXT_LV1_045,"A conspiracy theory by QAnon radio wave recipients, claiming that ""genes are permitted to reproduce on the condition of death according to a contract with their creator,"" is gaining attention.

Comments include ""Let me cancel the contract"" and ""I don't remember agreeing to that."""
ConspiracyTheory_en,NEWS_TEXT_LV1_046,"A conspiracy theory by Q radio wave receivers that ""dinosaurs were genetically modified chickens, domesticated chickens that escaped the wild after time travel"" is making headlines. The size of future fried chicken is also being debated."
ConspiracyTheory_en,NEWS_TEXT_LV1_047,"A conspiracy theory by QAnon radio wave receivers, claiming that ""clouds are not water but manifestations of thoughts, and event clouds are caused by libido,"" is gaining attention.
Event clouds are said to be caused by human sweat, but..."
ConspiracyTheory_en,NEWS_TEXT_LV1_048,"A conspiracy theory by a Q radio wave receiver, claiming that ""Wiki deletion history is used as a basis for judging government interference, and deletion history with suspicious IP addresses is censored,"" is gaining attention. This suggests that the information on Wiki is unreliable."
ConspiracyTheory_en,NEWS_TEXT_LV1_049,"A conspiracy theory by QAnon radio wave receivers claiming that ""birth dates are controlled by satellite orbits"" is gaining attention. It's not just birth dates that are controlled, but even astrological destinies."
ConspiracyTheory_en,NEWS_TEXT_LV1_050,"A conspiracy theory by a Q radio wave receiver, claiming that ""instant foods have a superpower-enhancing effect and are therefore being misrepresented as unhealthy,"" is gaining attention. However, regular consumers are pointing out the flaws in this claim."
ConspiracyTheory_en,NEWS_TEXT_LV1_051,"A conspiracy theory by Q radio wave receivers, claiming that ""fairies from the old days of the internet still exist in decentralized social networking services,"" is gaining attention. These self-proclaimed fairies are quite positive about it."
ConspiracyTheory_en,NEWS_TEXT_LV1_052,"A conspiracy theory by Q radio wave receivers that ""figure culture is a ritual for the descent of evil gods, and the distributors are under the control of a secret society"" is a hot topic. In terms of idolatry, there is certainly some truth to it."
ConspiracyTheory_en,NEWS_TEXT_LV1_053,"A conspiracy theory by Q radio wave receivers claiming ""stars are fake and the universe doesn't exist"" is causing a stir. It's drawing fierce criticism not only from scientists but also from those who believe in aliens."
ConspiracyTheory_en,NEWS_TEXT_LV1_054,"A conspiracy theory by Q radio wave recipients, claiming that ""Vtuber is a PR stunt for a new video service called Vtube,"" is gaining attention.

Certainly, if such a streaming service existed, it would generate buzz."
ConspiracyTheory_en,NEWS_TEXT_LV1_055,"A conspiracy theory by Q radio wave receivers, claiming that ""AI stands for Agent Inco, and that parakeets are handling things behind the scenes,"" is gaining attention. There are also reports of parakeet chirping being heard near advanced AI research facilities."
ConspiracyTheory_en,NEWS_TEXT_LV1_056,"A conspiracy theory by QAnon radio wave receivers, claiming ""Monday is God's day off, and heaven and earth were originally separated,"" is gaining attention. It suggests that later additions to descriptions of God working at the beginning of the week were made."
ConspiracyTheory_en,NEWS_TEXT_LV1_057,"A conspiracy theory by Q radio listeners, claiming that ""all millionaires are body doubles and the real ones are NEETs (Not in Education, Employment, or Training) at home,"" is gaining attention.
""Maybe I'm a millionaire too,"" they say."
ConspiracyTheory_en,NEWS_TEXT_LV1_058,"A conspiracy theory by Q radio wave receivers, claiming ""aliens are also viewers of satellite broadcasts, and viewing data proves it,"" is gaining attention. They are watching ""anime-only channels""—."
ConspiracyTheory_en,NEWS_TEXT_LV1_059,"A conspiracy theory by Q radio wave receivers, claiming that ""electronic money is a numerical representation of 'God's invisible hand,' allowing us to observe God's existence,"" is gaining attention. It's being described as a concept that appeals to the inner chuunibyou (middle school syndrome) sensibilities."
ConspiracyTheory_en,NEWS_TEXT_LV1_060,"A conspiracy theory by QAnon radio wave receivers, claiming that ""Borderless is a scheme by medical institutions to increase demand for artificial wombs,"" is generating buzz.

It's attracting interest from science fiction enthusiasts and criticism from human rights groups."
ConspiracyTheory_en,NEWS_TEXT_LV1_061,"A conspiracy theory by Q radio wave recipients claiming ""social games are tools for keeping the masses ignorant and gacha animations are like electronic drugs"" is gaining attention. Many on social media agree, saying ""that's definitely true."""
ConspiracyTheory_en,NEWS_TEXT_LV1_062,"A conspiracy theory by a QAnon radio wave receiver, claiming ""Australia is a non-existent continent and marsupials are a joke,"" is causing a stir.

People living in Australia are expressing bewilderment."
ConspiracyTheory_en,NEWS_TEXT_LV1_063,"A conspiracy theory by QAnon radio wave receivers, claiming ""language was originally one and split from the S/M debate,"" is gaining attention. On social media, however, factions based on preferences for sweets are more common than S/M factions."
ConspiracyTheory_en,NEWS_TEXT_LV1_064,"A conspiracy theory by Q radio wave receivers, claiming ""the internet is a spiritual barrier that seals away supernatural phenomena with optical communication,"" is gaining attention.
The internet is buzzing with discussion over what these ""supernatural phenomena"" might be."
